pattern_id,ticker,ruleset_name,anchor_asof_date,effective_asof_date,max_observed_asof_date,trough_1_date,center_peak_price,trough_2_price,initial_stop,composite_score,triggered,entry_date,entry_price,exit_date,exit_price,exit_reason,r_multiple,trade_pnl_dollars,peak_unrealized_R,drawdown_to_exit_R,days_held,status,forward_bars_available,max_forward_close,max_close_pct_of_peak,days_t2_to_asof
DOW-2026-02-05,DOW,A_minervini_trail_ma,2026-04-21,2026-05-13,2026-05-13,2026-02-05,34.0000,29.9000,29.6010,0.8413,true,2026-05-15,39.0000,2026-05-18,38.5600,close_below_50d,-0.0468,-1.76,0.0442,0.0910,1,closed,7,38.7800,114.1,76
DOW-2026-02-05,DOW,B_fixed_R_multiple,2026-04-21,2026-05-13,2026-05-13,2026-02-05,34.0000,29.9000,29.6010,0.8413,true,2026-05-15,39.0000,2026-05-22,36.0100,open_at_data_tail,-0.3181,-11.93,0.0442,0.3623,5,open,7,38.7800,114.1,76
DOW-2026-02-05,DOW,C_close_below_50d,2026-04-21,2026-05-13,2026-05-13,2026-02-05,34.0000,29.9000,29.6010,0.8413,true,2026-05-15,39.0000,2026-05-18,38.5600,close_below_50d,-0.0468,-1.76,0.0442,0.0910,1,closed,7,38.7800,114.1,76
DOW-2026-02-05,DOW,D_minervini_stage2_progression,2026-04-21,2026-05-13,2026-05-13,2026-02-05,34.0000,29.9000,29.6010,0.8413,true,2026-05-15,39.0000,2026-05-22,36.0100,open_at_data_tail,-0.3181,-11.93,0.0442,0.3623,5,open,7,38.7800,114.1,76
DOW-2026-02-05,DOW,E_oneil_cup_with_handle_measured_move,2026-04-21,2026-05-13,2026-05-13,2026-02-05,34.0000,29.9000,35.8800,0.8413,true,2026-05-15,39.0000,2026-05-22,36.0100,open_at_data_tail,-0.9583,-35.94,0.1330,1.0913,5,open,7,38.7800,114.1,76
DOW-2026-02-05,DOW,F_qullamaggie_momentum_burst,2026-04-21,2026-05-13,2026-05-13,2026-02-05,34.0000,29.9000,29.6010,0.8413,true,2026-05-15,39.0000,2026-05-22,36.1500,momentum_gate_fail,-0.3032,-11.37,0.0442,0.3474,5,closed,7,38.7800,114.1,76
DOW-2026-02-26,DOW,A_minervini_trail_ma,2026-05-13,2026-05-22,2026-05-22,2026-02-26,41.8700,38.0400,37.6596,0.6670,false,,,,,untriggered,,,,,,untriggered,0,,,43
DOW-2026-02-26,DOW,B_fixed_R_multiple,2026-05-13,2026-05-22,2026-05-22,2026-02-26,41.8700,38.0400,37.6596,0.6670,false,,,,,untriggered,,,,,,untriggered,0,,,43
DOW-2026-02-26,DOW,C_close_below_50d,2026-05-13,2026-05-22,2026-05-22,2026-02-26,41.8700,38.0400,37.6596,0.6670,false,,,,,untriggered,,,,,,untriggered,0,,,43
DOW-2026-02-26,DOW,D_minervini_stage2_progression,2026-05-13,2026-05-22,2026-05-22,2026-02-26,41.8700,38.0400,37.6596,0.6670,false,,,,,untriggered,,,,,,untriggered,0,,,43
DOW-2026-02-26,DOW,E_oneil_cup_with_handle_measured_move,2026-05-13,2026-05-22,2026-05-22,2026-02-26,41.8700,38.0400,37.6596,0.6670,false,,,,,untriggered,,,,,,untriggered,0,,,43
DOW-2026-02-26,DOW,F_qullamaggie_momentum_burst,2026-05-13,2026-05-22,2026-05-22,2026-02-26,41.8700,38.0400,37.6596,0.6670,false,,,,,untriggered,,,,,,untriggered,0,,,43
DOW-2026-04-17,DOW,A_minervini_trail_ma,2026-05-22,2026-05-22,2026-05-22,2026-04-17,40.8000,36.8700,36.5013,0.6667,false,,,,,untriggered,,,,,,untriggered,0,,,14
DOW-2026-04-17,DOW,B_fixed_R_multiple,2026-05-22,2026-05-22,2026-05-22,2026-04-17,40.8000,36.8700,36.5013,0.6667,false,,,,,untriggered,,,,,,untriggered,0,,,14
DOW-2026-04-17,DOW,C_close_below_50d,2026-05-22,2026-05-22,2026-05-22,2026-04-17,40.8000,36.8700,36.5013,0.6667,false,,,,,untriggered,,,,,,untriggered,0,,,14
DOW-2026-04-17,DOW,D_minervini_stage2_progression,2026-05-22,2026-05-22,2026-05-22,2026-04-17,40.8000,36.8700,36.5013,0.6667,false,,,,,untriggered,,,,,,untriggered,0,,,14
DOW-2026-04-17,DOW,E_oneil_cup_with_handle_measured_move,2026-05-22,2026-05-22,2026-05-22,2026-04-17,40.8000,36.8700,36.5013,0.6667,false,,,,,untriggered,,,,,,untriggered,0,,,14
DOW-2026-04-17,DOW,F_qullamaggie_momentum_burst,2026-05-22,2026-05-22,2026-05-22,2026-04-17,40.8000,36.8700,36.5013,0.6667,false,,,,,untriggered,,,,,,untriggered,0,,,14
HPE-2026-01-20,HPE,A_minervini_trail_ma,2026-05-13,2026-05-22,2026-05-22,2026-01-20,23.9700,20.0000,19.8000,0.9411,false,,,,,untriggered,,,,,,untriggered,0,,,88
HPE-2026-01-20,HPE,B_fixed_R_multiple,2026-05-13,2026-05-22,2026-05-22,2026-01-20,23.9700,20.0000,19.8000,0.9411,false,,,,,untriggered,,,,,,untriggered,0,,,88
HPE-2026-01-20,HPE,C_close_below_50d,2026-05-13,2026-05-22,2026-05-22,2026-01-20,23.9700,20.0000,19.8000,0.9411,false,,,,,untriggered,,,,,,untriggered,0,,,88
HPE-2026-01-20,HPE,D_minervini_stage2_progression,2026-05-13,2026-05-22,2026-05-22,2026-01-20,23.9700,20.0000,19.8000,0.9411,false,,,,,untriggered,,,,,,untriggered,0,,,88
HPE-2026-01-20,HPE,E_oneil_cup_with_handle_measured_move,2026-05-13,2026-05-22,2026-05-22,2026-01-20,23.9700,20.0000,19.8000,0.9411,false,,,,,untriggered,,,,,,untriggered,0,,,88
HPE-2026-01-20,HPE,F_qullamaggie_momentum_burst,2026-05-13,2026-05-22,2026-05-22,2026-01-20,23.9700,20.0000,19.8000,0.9411,false,,,,,untriggered,,,,,,untriggered,0,,,88
HPE-2026-02-23,HPE,A_minervini_trail_ma,2026-05-13,2026-05-22,2026-05-22,2026-02-23,25.7800,22.6100,22.3839,0.7640,false,,,,,untriggered,,,,,,untriggered,0,,,53
HPE-2026-02-23,HPE,B_fixed_R_multiple,2026-05-13,2026-05-22,2026-05-22,2026-02-23,25.7800,22.6100,22.3839,0.7640,false,,,,,untriggered,,,,,,untriggered,0,,,53
HPE-2026-02-23,HPE,C_close_below_50d,2026-05-13,2026-05-22,2026-05-22,2026-02-23,25.7800,22.6100,22.3839,0.7640,false,,,,,untriggered,,,,,,untriggered,0,,,53
HPE-2026-02-23,HPE,D_minervini_stage2_progression,2026-05-13,2026-05-22,2026-05-22,2026-02-23,25.7800,22.6100,22.3839,0.7640,false,,,,,untriggered,,,,,,untriggered,0,,,53
HPE-2026-02-23,HPE,E_oneil_cup_with_handle_measured_move,2026-05-13,2026-05-22,2026-05-22,2026-02-23,25.7800,22.6100,22.3839,0.7640,false,,,,,untriggered,,,,,,untriggered,0,,,53
HPE-2026-02-23,HPE,F_qullamaggie_momentum_burst,2026-05-13,2026-05-22,2026-05-22,2026-02-23,25.7800,22.6100,22.3839,0.7640,false,,,,,untriggered,,,,,,untriggered,0,,,53
HPE-2026-03-10,HPE,A_minervini_trail_ma,2026-04-29,2026-04-29,2026-04-29,2026-03-10,25.7800,22.6100,22.3839,0.5000,true,2026-05-01,28.8700,2026-05-22,37.5800,open_at_data_tail,1.3429,50.36,1.3683,0.0254,15,open,17,37.5800,145.8,30
HPE-2026-03-10,HPE,B_fixed_R_multiple,2026-04-29,2026-04-29,2026-04-29,2026-03-10,25.7800,22.6100,22.3839,0.5000,true,2026-05-01,28.8700,2026-05-22,37.5800,open_at_data_tail,1.3429,50.36,1.3683,0.0254,15,open,17,37.5800,145.8,30
HPE-2026-03-10,HPE,C_close_below_50d,2026-04-29,2026-04-29,2026-04-29,2026-03-10,25.7800,22.6100,22.3839,0.5000,true,2026-05-01,28.8700,2026-05-22,37.5800,open_at_data_tail,1.3429,50.36,1.3683,0.0254,15,open,17,37.5800,145.8,30
HPE-2026-03-10,HPE,D_minervini_stage2_progression,2026-04-29,2026-04-29,2026-04-29,2026-03-10,25.7800,22.6100,22.3839,0.5000,true,2026-05-01,28.8700,2026-05-22,37.5800,open_at_data_tail,1.3429,50.36,1.3683,0.0254,15,open,17,37.5800,145.8,30
HPE-2026-03-10,HPE,E_oneil_cup_with_handle_measured_move,2026-04-29,2026-04-29,2026-04-29,2026-03-10,25.7800,22.6100,26.5604,0.5000,true,2026-05-01,28.8700,2026-05-14,33.5500,target_measured_move,2.0263,75.99,2.5221,0.4958,9,closed,17,37.5800,145.8,30
HPE-2026-03-10,HPE,F_qullamaggie_momentum_burst,2026-04-29,2026-04-29,2026-04-29,2026-03-10,25.7800,22.6100,22.3839,0.5000,true,2026-05-01,28.8700,2026-05-22,37.5800,open_at_data_tail,1.3429,50.36,1.3683,0.0254,15,open,17,37.5800,145.8,30
INTC-2025-12-17,INTC,A_minervini_trail_ma,2026-04-21,2026-05-22,2026-05-22,2025-12-17,54.3200,42.4900,42.0651,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,116
INTC-2025-12-17,INTC,B_fixed_R_multiple,2026-04-21,2026-05-22,2026-05-22,2025-12-17,54.3200,42.4900,42.0651,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,116
INTC-2025-12-17,INTC,C_close_below_50d,2026-04-21,2026-05-22,2026-05-22,2025-12-17,54.3200,42.4900,42.0651,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,116
INTC-2025-12-17,INTC,D_minervini_stage2_progression,2026-04-21,2026-05-22,2026-05-22,2025-12-17,54.3200,42.4900,42.0651,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,116
INTC-2025-12-17,INTC,E_oneil_cup_with_handle_measured_move,2026-04-21,2026-05-22,2026-05-22,2025-12-17,54.3200,42.4900,42.0651,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,116
INTC-2025-12-17,INTC,F_qullamaggie_momentum_burst,2026-04-21,2026-05-22,2026-05-22,2025-12-17,54.3200,42.4900,42.0651,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,116
INTC-2026-01-26,INTC,A_minervini_trail_ma,2026-04-29,2026-05-22,2026-05-22,2026-01-26,50.5900,43.1000,42.6690,0.8764,false,,,,,untriggered,,,,,,untriggered,0,,,80
INTC-2026-01-26,INTC,B_fixed_R_multiple,2026-04-29,2026-05-22,2026-05-22,2026-01-26,50.5900,43.1000,42.6690,0.8764,false,,,,,untriggered,,,,,,untriggered,0,,,80
INTC-2026-01-26,INTC,C_close_below_50d,2026-04-29,2026-05-22,2026-05-22,2026-01-26,50.5900,43.1000,42.6690,0.8764,false,,,,,untriggered,,,,,,untriggered,0,,,80
INTC-2026-01-26,INTC,D_minervini_stage2_progression,2026-04-29,2026-05-22,2026-05-22,2026-01-26,50.5900,43.1000,42.6690,0.8764,false,,,,,untriggered,,,,,,untriggered,0,,,80
INTC-2026-01-26,INTC,E_oneil_cup_with_handle_measured_move,2026-04-29,2026-05-22,2026-05-22,2026-01-26,50.5900,43.1000,42.6690,0.8764,false,,,,,untriggered,,,,,,untriggered,0,,,80
INTC-2026-01-26,INTC,F_qullamaggie_momentum_burst,2026-04-29,2026-05-22,2026-05-22,2026-01-26,50.5900,43.1000,42.6690,0.8764,false,,,,,untriggered,,,,,,untriggered,0,,,80
INTC-2026-03-03,INTC,A_minervini_trail_ma,2026-04-29,2026-05-22,2026-05-22,2026-03-03,47.9800,41.1900,40.7781,0.9333,false,,,,,untriggered,,,,,,untriggered,0,,,53
INTC-2026-03-03,INTC,B_fixed_R_multiple,2026-04-29,2026-05-22,2026-05-22,2026-03-03,47.9800,41.1900,40.7781,0.9333,false,,,,,untriggered,,,,,,untriggered,0,,,53
INTC-2026-03-03,INTC,C_close_below_50d,2026-04-29,2026-05-22,2026-05-22,2026-03-03,47.9800,41.1900,40.7781,0.9333,false,,,,,untriggered,,,,,,untriggered,0,,,53
INTC-2026-03-03,INTC,D_minervini_stage2_progression,2026-04-29,2026-05-22,2026-05-22,2026-03-03,47.9800,41.1900,40.7781,0.9333,false,,,,,untriggered,,,,,,untriggered,0,,,53
INTC-2026-03-03,INTC,E_oneil_cup_with_handle_measured_move,2026-04-29,2026-05-22,2026-05-22,2026-03-03,47.9800,41.1900,40.7781,0.9333,false,,,,,untriggered,,,,,,untriggered,0,,,53
INTC-2026-03-03,INTC,F_qullamaggie_momentum_burst,2026-04-29,2026-05-22,2026-05-22,2026-03-03,47.9800,41.1900,40.7781,0.9333,false,,,,,untriggered,,,,,,untriggered,0,,,53
INTC-2026-03-20,INTC,A_minervini_trail_ma,2026-04-21,2026-04-21,2026-04-21,2026-03-20,47.1800,41.1900,40.7781,0.6000,true,2026-04-23,66.1000,2026-05-22,119.8400,open_at_data_tail,2.1223,79.59,2.6321,0.5098,21,open,23,129.4400,274.4,22
INTC-2026-03-20,INTC,B_fixed_R_multiple,2026-04-21,2026-04-21,2026-04-21,2026-03-20,47.1800,41.1900,40.7781,0.6000,true,2026-04-23,66.1000,2026-05-22,119.8400,open_at_data_tail,2.1223,79.59,2.6321,0.5098,21,open,23,129.4400,274.4,22
INTC-2026-03-20,INTC,C_close_below_50d,2026-04-21,2026-04-21,2026-04-21,2026-03-20,47.1800,41.1900,40.7781,0.6000,true,2026-04-23,66.1000,2026-05-22,119.8400,open_at_data_tail,2.1223,79.59,2.6321,0.5098,21,open,23,129.4400,274.4,22
INTC-2026-03-20,INTC,D_minervini_stage2_progression,2026-04-21,2026-04-21,2026-04-21,2026-03-20,47.1800,41.1900,40.7781,0.6000,true,2026-04-23,66.1000,2026-05-15,108.7700,trail_stop,1.6851,63.19,2.6321,0.9470,16,closed,23,129.4400,274.4,22
INTC-2026-03-20,INTC,E_oneil_cup_with_handle_measured_move,2026-04-21,2026-04-21,2026-04-21,2026-03-20,47.1800,41.1900,60.8120,0.6000,true,2026-04-23,66.1000,2026-04-24,72.0900,target_measured_move,1.1328,42.48,3.6157,2.4830,1,closed,23,129.4400,274.4,22
INTC-2026-03-20,INTC,F_qullamaggie_momentum_burst,2026-04-21,2026-04-21,2026-04-21,2026-03-20,47.1800,41.1900,40.7781,0.6000,true,2026-04-23,66.1000,2026-05-22,119.8400,open_at_data_tail_after_scaleout,2.1891,82.09,2.6321,0.4430,21,open,23,129.4400,274.4,22
INTC-2026-03-30,INTC,A_minervini_trail_ma,2026-05-22,2026-05-22,2026-05-22,2026-03-30,129.4400,108.1700,107.0883,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,4
INTC-2026-03-30,INTC,B_fixed_R_multiple,2026-05-22,2026-05-22,2026-05-22,2026-03-30,129.4400,108.1700,107.0883,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,4
INTC-2026-03-30,INTC,C_close_below_50d,2026-05-22,2026-05-22,2026-05-22,2026-03-30,129.4400,108.1700,107.0883,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,4
INTC-2026-03-30,INTC,D_minervini_stage2_progression,2026-05-22,2026-05-22,2026-05-22,2026-03-30,129.4400,108.1700,107.0883,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,4
INTC-2026-03-30,INTC,E_oneil_cup_with_handle_measured_move,2026-05-22,2026-05-22,2026-05-22,2026-03-30,129.4400,108.1700,107.0883,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,4
INTC-2026-03-30,INTC,F_qullamaggie_momentum_burst,2026-05-22,2026-05-22,2026-05-22,2026-03-30,129.4400,108.1700,107.0883,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,4
MCHP-2025-12-31,MCHP,A_minervini_trail_ma,2026-05-13,2026-05-22,2026-05-22,2025-12-31,80.2800,74.4100,73.6659,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,102
MCHP-2025-12-31,MCHP,B_fixed_R_multiple,2026-05-13,2026-05-22,2026-05-22,2025-12-31,80.2800,74.4100,73.6659,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,102
MCHP-2025-12-31,MCHP,C_close_below_50d,2026-05-13,2026-05-22,2026-05-22,2025-12-31,80.2800,74.4100,73.6659,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,102
MCHP-2025-12-31,MCHP,D_minervini_stage2_progression,2026-05-13,2026-05-22,2026-05-22,2025-12-31,80.2800,74.4100,73.6659,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,102
MCHP-2025-12-31,MCHP,E_oneil_cup_with_handle_measured_move,2026-05-13,2026-05-22,2026-05-22,2025-12-31,80.2800,74.4100,73.6659,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,102
MCHP-2025-12-31,MCHP,F_qullamaggie_momentum_burst,2026-05-13,2026-05-22,2026-05-22,2025-12-31,80.2800,74.4100,73.6659,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,102
MCHP-2026-02-09,MCHP,A_minervini_trail_ma,2026-05-13,2026-05-22,2026-05-22,2026-02-09,80.7500,60.0600,59.4594,0.6285,false,,,,,untriggered,,,,,,untriggered,0,,,53
MCHP-2026-02-09,MCHP,B_fixed_R_multiple,2026-05-13,2026-05-22,2026-05-22,2026-02-09,80.7500,60.0600,59.4594,0.6285,false,,,,,untriggered,,,,,,untriggered,0,,,53
MCHP-2026-02-09,MCHP,C_close_below_50d,2026-05-13,2026-05-22,2026-05-22,2026-02-09,80.7500,60.0600,59.4594,0.6285,false,,,,,untriggered,,,,,,untriggered,0,,,53
MCHP-2026-02-09,MCHP,D_minervini_stage2_progression,2026-05-13,2026-05-22,2026-05-22,2026-02-09,80.7500,60.0600,59.4594,0.6285,false,,,,,untriggered,,,,,,untriggered,0,,,53
MCHP-2026-02-09,MCHP,E_oneil_cup_with_handle_measured_move,2026-05-13,2026-05-22,2026-05-22,2026-02-09,80.7500,60.0600,59.4594,0.6285,false,,,,,untriggered,,,,,,untriggered,0,,,53
MCHP-2026-02-09,MCHP,F_qullamaggie_momentum_burst,2026-05-13,2026-05-22,2026-05-22,2026-02-09,80.7500,60.0600,59.4594,0.6285,false,,,,,untriggered,,,,,,untriggered,0,,,53
MCHP-2026-03-30,MCHP,A_minervini_trail_ma,2026-05-22,2026-05-22,2026-05-22,2026-03-30,90.6400,84.2600,83.4174,0.6667,false,,,,,untriggered,,,,,,untriggered,0,,,24
MCHP-2026-03-30,MCHP,B_fixed_R_multiple,2026-05-22,2026-05-22,2026-05-22,2026-03-30,90.6400,84.2600,83.4174,0.6667,false,,,,,untriggered,,,,,,untriggered,0,,,24
MCHP-2026-03-30,MCHP,C_close_below_50d,2026-05-22,2026-05-22,2026-05-22,2026-03-30,90.6400,84.2600,83.4174,0.6667,false,,,,,untriggered,,,,,,untriggered,0,,,24
MCHP-2026-03-30,MCHP,D_minervini_stage2_progression,2026-05-22,2026-05-22,2026-05-22,2026-03-30,90.6400,84.2600,83.4174,0.6667,false,,,,,untriggered,,,,,,untriggered,0,,,24
MCHP-2026-03-30,MCHP,E_oneil_cup_with_handle_measured_move,2026-05-22,2026-05-22,2026-05-22,2026-03-30,90.6400,84.2600,83.4174,0.6667,false,,,,,untriggered,,,,,,untriggered,0,,,24
MCHP-2026-03-30,MCHP,F_qullamaggie_momentum_burst,2026-05-22,2026-05-22,2026-05-22,2026-03-30,90.6400,84.2600,83.4174,0.6667,false,,,,,untriggered,,,,,,untriggered,0,,,24
ON-2025-11-20,ON,A_minervini_trail_ma,2026-04-29,2026-05-22,2026-05-22,2025-11-20,64.9300,59.4300,58.8357,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,108
ON-2025-11-20,ON,B_fixed_R_multiple,2026-04-29,2026-05-22,2026-05-22,2025-11-20,64.9300,59.4300,58.8357,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,108
ON-2025-11-20,ON,C_close_below_50d,2026-04-29,2026-05-22,2026-05-22,2025-11-20,64.9300,59.4300,58.8357,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,108
ON-2025-11-20,ON,D_minervini_stage2_progression,2026-04-29,2026-05-22,2026-05-22,2025-11-20,64.9300,59.4300,58.8357,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,108
ON-2025-11-20,ON,E_oneil_cup_with_handle_measured_move,2026-04-29,2026-05-22,2026-05-22,2025-11-20,64.9300,59.4300,58.8357,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,108
ON-2025-11-20,ON,F_qullamaggie_momentum_burst,2026-04-29,2026-05-22,2026-05-22,2025-11-20,64.9300,59.4300,58.8357,0.5000,false,,,,,untriggered,,,,,,untriggered,0,,,108
ON-2026-02-03,ON,A_minervini_trail_ma,2026-05-22,2026-05-22,2026-05-22,2026-02-03,72.2100,56.8700,56.3013,0.8392,false,,,,,untriggered,,,,,,untriggered,0,,,77
ON-2026-02-03,ON,B_fixed_R_multiple,2026-05-22,2026-05-22,2026-05-22,2026-02-03,72.2100,56.8700,56.3013,0.8392,false,,,,,untriggered,,,,,,untriggered,0,,,77
ON-2026-02-03,ON,C_close_below_50d,2026-05-22,2026-05-22,2026-05-22,2026-02-03,72.2100,56.8700,56.3013,0.8392,false,,,,,untriggered,,,,,,untriggered,0,,,77
ON-2026-02-03,ON,D_minervini_stage2_progression,2026-05-22,2026-05-22,2026-05-22,2026-02-03,72.2100,56.8700,56.3013,0.8392,false,,,,,untriggered,,,,,,untriggered,0,,,77
ON-2026-02-03,ON,E_oneil_cup_with_handle_measured_move,2026-05-22,2026-05-22,2026-05-22,2026-02-03,72.2100,56.8700,56.3013,0.8392,false,,,,,untriggered,,,,,,untriggered,0,,,77
ON-2026-02-03,ON,F_qullamaggie_momentum_burst,2026-05-22,2026-05-22,2026-05-22,2026-02-03,72.2100,56.8700,56.3013,0.8392,false,,,,,untriggered,,,,,,untriggered,0,,,77
ON-2026-03-06,ON,A_minervini_trail_ma,2026-05-13,2026-05-22,2026-05-22,2026-03-06,63.1000,55.6600,55.1034,0.8335,false,,,,,untriggered,,,,,,untriggered,0,,,53
