substrate_name,pattern_id,ticker,ruleset_name,anchor_asof_date,trough_1_date,center_peak_price,trough_2_price,composite_score,initial_stop,entry_date,entry_price,exit_date,exit_price,exit_reason,r_multiple,days_held,status,triggered,trade_pnl_dollars,peak_unrealized_R,drawdown_to_exit_R,forward_bars_available,max_forward_close,max_close_pct_of_peak,days_t2_to_asof,effective_asof_date,max_observed_asof_date
r2a_canonical_n65,KOD-2025-06-18,KOD,G_bulkowski_double_bottom,2026-04-30,2025-06-18,8.840000,6.580000,0.500000,6.514200,2026-05-05,42.660000,2026-05-05,14.150000,target_measured_move,-0.788750,0,closed,True,-29.578125,0.048138,0.836888,16,45.889999,519.117631,273,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-06-18,KOD,H_oneil_double_bottom_base,2026-04-30,2025-06-18,8.840000,6.580000,0.500000,6.514200,,,,,untriggered,,,untriggered,False,,,,16,45.889999,519.117631,273,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-06-18,KOD,I_edwards_magee_classical_double_bottom,2026-04-30,2025-06-18,8.840000,6.580000,0.500000,6.514200,,,,,untriggered,,,untriggered,False,,,,16,45.889999,519.117631,273,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-07-31,KOD,A_minervini_trail_ma,2026-04-30,2025-07-31,11.250000,8.550000,0.666667,8.464500,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.239653,10,closed,True,-8.986986,0.091624,0.331277,16,45.889999,407.911106,238,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-07-31,KOD,B_fixed_R_multiple,2026-04-30,2025-07-31,11.250000,8.550000,0.666667,8.464500,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.205008,14,open,True,-7.687793,0.091624,0.296631,16,45.889999,407.911106,238,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-07-31,KOD,C_close_below_50d,2026-04-30,2025-07-31,11.250000,8.550000,0.666667,8.464500,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.239653,10,closed,True,-8.986986,0.091624,0.331277,16,45.889999,407.911106,238,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-07-31,KOD,D_minervini_stage2_progression,2026-04-30,2025-07-31,11.250000,8.550000,0.666667,8.464500,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.205008,14,open,True,-7.687793,0.091624,0.296631,16,45.889999,407.911106,238,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-07-31,KOD,E_oneil_cup_with_handle_measured_move,2026-04-30,2025-07-31,11.250000,8.550000,0.666667,39.918799,2026-05-04,43.389999,2026-05-11,39.849998,stop_hit,-1.019821,5,closed,True,-38.243269,0.921872,1.941692,16,45.889999,407.911106,238,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-07-31,KOD,F_qullamaggie_momentum_burst,2026-04-30,2025-07-31,11.250000,8.550000,0.666667,8.464500,2026-05-04,43.389999,2026-05-11,42.759998,momentum_gate_fail,-0.018038,5,closed,True,-0.676441,0.091624,0.109662,16,45.889999,407.911106,238,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-07-31,KOD,G_bulkowski_double_bottom,2026-04-30,2025-07-31,11.250000,8.550000,0.666667,8.464500,2026-05-05,42.660000,2026-05-05,15.920000,target_measured_move,-0.781974,0,closed,True,-29.324034,0.050884,0.832858,16,45.889999,407.911106,238,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-07-31,KOD,H_oneil_double_bottom_base,2026-04-30,2025-07-31,11.250000,8.550000,0.666667,8.464500,,,,,untriggered,,,untriggered,False,,,,16,45.889999,407.911106,238,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-07-31,KOD,I_edwards_magee_classical_double_bottom,2026-04-30,2025-07-31,11.250000,8.550000,0.666667,8.464500,,,,,untriggered,,,untriggered,False,,,,16,45.889999,407.911106,238,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-09-04,KOD,A_minervini_trail_ma,2026-04-30,2025-09-04,10.520000,9.210000,0.500000,9.117900,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.244222,10,closed,True,-9.158323,0.093370,0.337592,16,45.889999,436.216705,225,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-09-04,KOD,B_fixed_R_multiple,2026-04-30,2025-09-04,10.520000,9.210000,0.500000,9.117900,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.208916,14,open,True,-7.834361,0.093370,0.302287,16,45.889999,436.216705,225,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-09-04,KOD,C_close_below_50d,2026-04-30,2025-09-04,10.520000,9.210000,0.500000,9.117900,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.244222,10,closed,True,-9.158323,0.093370,0.337592,16,45.889999,436.216705,225,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-09-04,KOD,D_minervini_stage2_progression,2026-04-30,2025-09-04,10.520000,9.210000,0.500000,9.117900,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.208916,14,open,True,-7.834361,0.093370,0.302287,16,45.889999,436.216705,225,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-09-04,KOD,E_oneil_cup_with_handle_measured_move,2026-04-30,2025-09-04,10.520000,9.210000,0.500000,39.918799,2026-05-04,43.389999,2026-05-06,45.360000,target_measured_move,0.567527,2,closed,True,21.282269,0.921872,0.354344,16,45.889999,436.216705,225,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-09-04,KOD,F_qullamaggie_momentum_burst,2026-04-30,2025-09-04,10.520000,9.210000,0.500000,9.117900,2026-05-04,43.389999,2026-05-11,42.759998,momentum_gate_fail,-0.018382,5,closed,True,-0.689337,0.093370,0.111753,16,45.889999,436.216705,225,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-09-04,KOD,G_bulkowski_double_bottom,2026-04-30,2025-09-04,10.520000,9.210000,0.500000,9.117900,2026-05-05,42.660000,2026-05-05,12.490001,target_measured_move,-0.899467,0,closed,True,-33.729998,0.051875,0.951342,16,45.889999,436.216705,225,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-09-04,KOD,H_oneil_double_bottom_base,2026-04-30,2025-09-04,10.520000,9.210000,0.500000,9.117900,,,,,untriggered,,,untriggered,False,,,,16,45.889999,436.216705,225,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-09-04,KOD,I_edwards_magee_classical_double_bottom,2026-04-30,2025-09-04,10.520000,9.210000,0.500000,9.117900,,,,,untriggered,,,untriggered,False,,,,16,45.889999,436.216705,225,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-02,KOD,A_minervini_trail_ma,2026-04-30,2025-10-02,15.060000,11.600000,0.600000,11.484000,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.262333,10,closed,True,-9.837490,0.100295,0.362628,16,45.889999,304.714463,199,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-02,KOD,B_fixed_R_multiple,2026-04-30,2025-10-02,15.060000,11.600000,0.600000,11.484000,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.224409,14,open,True,-8.415345,0.100295,0.324704,16,45.889999,304.714463,199,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-02,KOD,C_close_below_50d,2026-04-30,2025-10-02,15.060000,11.600000,0.600000,11.484000,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.262333,10,closed,True,-9.837490,0.100295,0.362628,16,45.889999,304.714463,199,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-02,KOD,D_minervini_stage2_progression,2026-04-30,2025-10-02,15.060000,11.600000,0.600000,11.484000,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.224409,14,open,True,-8.415345,0.100295,0.324704,16,45.889999,304.714463,199,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-02,KOD,E_oneil_cup_with_handle_measured_move,2026-04-30,2025-10-02,15.060000,11.600000,0.600000,39.918799,2026-05-04,43.389999,2026-05-11,39.849998,stop_hit,-1.019821,5,closed,True,-38.243269,0.921872,1.941692,16,45.889999,304.714463,199,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-02,KOD,F_qullamaggie_momentum_burst,2026-04-30,2025-10-02,15.060000,11.600000,0.600000,11.484000,2026-05-04,43.389999,2026-05-11,42.759998,momentum_gate_fail,-0.019746,5,closed,True,-0.740458,0.100295,0.120040,16,45.889999,304.714463,199,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-02,KOD,G_bulkowski_double_bottom,2026-04-30,2025-10-02,15.060000,11.600000,0.600000,11.484000,2026-05-05,42.660000,2026-05-05,18.520000,target_measured_move,-0.774314,0,closed,True,-29.036759,0.055812,0.830126,16,45.889999,304.714463,199,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-02,KOD,H_oneil_double_bottom_base,2026-04-30,2025-10-02,15.060000,11.600000,0.600000,11.484000,,,,,untriggered,,,untriggered,False,,,,16,45.889999,304.714463,199,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-02,KOD,I_edwards_magee_classical_double_bottom,2026-04-30,2025-10-02,15.060000,11.600000,0.600000,11.484000,,,,,untriggered,,,untriggered,False,,,,16,45.889999,304.714463,199,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-13,KOD,A_minervini_trail_ma,2026-04-30,2025-10-13,19.000000,17.110001,0.500000,16.938901,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.316433,10,closed,True,-11.866235,0.120978,0.437411,16,45.889999,241.526313,189,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-13,KOD,B_fixed_R_multiple,2026-04-30,2025-10-13,19.000000,17.110001,0.500000,16.938901,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.270688,14,open,True,-10.150807,0.120978,0.391666,16,45.889999,241.526313,189,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-13,KOD,C_close_below_50d,2026-04-30,2025-10-13,19.000000,17.110001,0.500000,16.938901,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.316433,10,closed,True,-11.866235,0.120978,0.437411,16,45.889999,241.526313,189,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-13,KOD,D_minervini_stage2_progression,2026-04-30,2025-10-13,19.000000,17.110001,0.500000,16.938901,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.270688,14,open,True,-10.150807,0.120978,0.391666,16,45.889999,241.526313,189,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-13,KOD,E_oneil_cup_with_handle_measured_move,2026-04-30,2025-10-13,19.000000,17.110001,0.500000,39.918799,2026-05-04,43.389999,2026-05-11,39.849998,stop_hit,-1.019821,5,closed,True,-38.243269,0.921872,1.941692,16,45.889999,241.526313,189,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-13,KOD,F_qullamaggie_momentum_burst,2026-04-30,2025-10-13,19.000000,17.110001,0.500000,16.938901,2026-05-04,43.389999,2026-05-11,42.759998,momentum_gate_fail,-0.023818,5,closed,True,-0.893159,0.120978,0.144796,16,45.889999,241.526313,189,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-13,KOD,G_bulkowski_double_bottom,2026-04-30,2025-10-13,19.000000,17.110001,0.500000,16.938901,2026-05-05,42.660000,2026-05-05,26.400000,target_measured_move,-0.632166,0,closed,True,-23.706219,0.067649,0.699815,16,45.889999,241.526313,189,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-13,KOD,H_oneil_double_bottom_base,2026-04-30,2025-10-13,19.000000,17.110001,0.500000,16.938901,,,,,untriggered,,,untriggered,False,,,,16,45.889999,241.526313,189,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-13,KOD,I_edwards_magee_classical_double_bottom,2026-04-30,2025-10-13,19.000000,17.110001,0.500000,16.938901,,,,,untriggered,,,untriggered,False,,,,16,45.889999,241.526313,189,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-23,KOD,A_minervini_trail_ma,2026-04-30,2025-10-23,21.049999,16.900000,0.766667,16.731000,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.313965,10,closed,True,-11.773696,0.120035,0.434000,16,45.889999,218.004756,175,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-23,KOD,B_fixed_R_multiple,2026-04-30,2025-10-23,21.049999,16.900000,0.766667,16.731000,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.268577,14,open,True,-10.071645,0.120035,0.388612,16,45.889999,218.004756,175,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-23,KOD,C_close_below_50d,2026-04-30,2025-10-23,21.049999,16.900000,0.766667,16.731000,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.313965,10,closed,True,-11.773696,0.120035,0.434000,16,45.889999,218.004756,175,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-23,KOD,D_minervini_stage2_progression,2026-04-30,2025-10-23,21.049999,16.900000,0.766667,16.731000,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.268577,14,open,True,-10.071645,0.120035,0.388612,16,45.889999,218.004756,175,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-23,KOD,E_oneil_cup_with_handle_measured_move,2026-04-30,2025-10-23,21.049999,16.900000,0.766667,39.918799,2026-05-04,43.389999,2026-05-11,39.849998,stop_hit,-1.019821,5,closed,True,-38.243269,0.921872,1.941692,16,45.889999,218.004756,175,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-23,KOD,F_qullamaggie_momentum_burst,2026-04-30,2025-10-23,21.049999,16.900000,0.766667,16.731000,2026-05-04,43.389999,2026-05-11,42.759998,momentum_gate_fail,-0.023632,5,closed,True,-0.886194,0.120035,0.143666,16,45.889999,218.004756,175,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-23,KOD,G_bulkowski_double_bottom,2026-04-30,2025-10-23,21.049999,16.900000,0.766667,16.731000,2026-05-05,42.660000,2026-05-05,25.199999,target_measured_move,-0.673377,0,closed,True,-25.251650,0.067106,0.740484,16,45.889999,218.004756,175,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-23,KOD,H_oneil_double_bottom_base,2026-04-30,2025-10-23,21.049999,16.900000,0.766667,16.731000,,,,,untriggered,,,untriggered,False,,,,16,45.889999,218.004756,175,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-10-23,KOD,I_edwards_magee_classical_double_bottom,2026-04-30,2025-10-23,21.049999,16.900000,0.766667,16.731000,,,,,untriggered,,,untriggered,False,,,,16,45.889999,218.004756,175,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-11-06,KOD,A_minervini_trail_ma,2026-04-30,2025-11-06,26.139999,23.020000,0.666667,22.789800,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.406307,10,closed,True,-15.236501,0.155338,0.561645,16,45.889999,175.554707,136,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-11-06,KOD,B_fixed_R_multiple,2026-04-30,2025-11-06,26.139999,23.020000,0.666667,22.789800,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.347569,14,open,True,-13.033854,0.155338,0.502908,16,45.889999,175.554707,136,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-11-06,KOD,C_close_below_50d,2026-04-30,2025-11-06,26.139999,23.020000,0.666667,22.789800,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.406307,10,closed,True,-15.236501,0.155338,0.561645,16,45.889999,175.554707,136,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-11-06,KOD,D_minervini_stage2_progression,2026-04-30,2025-11-06,26.139999,23.020000,0.666667,22.789800,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.347569,14,open,True,-13.033854,0.155338,0.502908,16,45.889999,175.554707,136,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-11-06,KOD,E_oneil_cup_with_handle_measured_move,2026-04-30,2025-11-06,26.139999,23.020000,0.666667,39.918799,2026-05-04,43.389999,2026-05-11,39.849998,stop_hit,-1.019821,5,closed,True,-38.243269,0.921872,1.941692,16,45.889999,175.554707,136,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-11-06,KOD,F_qullamaggie_momentum_burst,2026-04-30,2025-11-06,26.139999,23.020000,0.666667,22.789800,2026-05-04,43.389999,2026-05-11,42.759998,momentum_gate_fail,-0.030582,5,closed,True,-1.146836,0.155338,0.185921,16,45.889999,175.554707,136,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-11-06,KOD,G_bulkowski_double_bottom,2026-04-30,2025-11-06,26.139999,23.020000,0.666667,22.789800,2026-05-05,42.660000,2026-05-05,35.379999,target_measured_move,-0.366378,0,closed,True,-13.739169,0.087568,0.453946,16,45.889999,175.554707,136,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-11-06,KOD,H_oneil_double_bottom_base,2026-04-30,2025-11-06,26.139999,23.020000,0.666667,22.789800,,,,,untriggered,,,untriggered,False,,,,16,45.889999,175.554707,136,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-11-06,KOD,I_edwards_magee_classical_double_bottom,2026-04-30,2025-11-06,26.139999,23.020000,0.666667,22.789800,,,,,untriggered,,,untriggered,False,,,,16,45.889999,175.554707,136,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-12-15,KOD,A_minervini_trail_ma,2026-04-30,2025-12-15,31.080000,25.000000,0.500000,24.750000,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.449034,10,closed,True,-16.838786,0.171674,0.620708,16,45.889999,147.651221,115,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-12-15,KOD,B_fixed_R_multiple,2026-04-30,2025-12-15,31.080000,25.000000,0.500000,24.750000,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.384120,14,open,True,-14.404507,0.171674,0.555794,16,45.889999,147.651221,115,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-12-15,KOD,C_close_below_50d,2026-04-30,2025-12-15,31.080000,25.000000,0.500000,24.750000,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.449034,10,closed,True,-16.838786,0.171674,0.620708,16,45.889999,147.651221,115,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-12-15,KOD,D_minervini_stage2_progression,2026-04-30,2025-12-15,31.080000,25.000000,0.500000,24.750000,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.384120,14,open,True,-14.404507,0.171674,0.555794,16,45.889999,147.651221,115,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-12-15,KOD,E_oneil_cup_with_handle_measured_move,2026-04-30,2025-12-15,31.080000,25.000000,0.500000,39.918799,2026-05-04,43.389999,2026-05-11,39.849998,stop_hit,-1.019821,5,closed,True,-38.243269,0.921872,1.941692,16,45.889999,147.651221,115,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-12-15,KOD,F_qullamaggie_momentum_burst,2026-04-30,2025-12-15,31.080000,25.000000,0.500000,24.750000,2026-05-04,43.389999,2026-05-11,42.759998,momentum_gate_fail,-0.033798,5,closed,True,-1.267438,0.171674,0.205472,16,45.889999,147.651221,115,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-12-15,KOD,G_bulkowski_double_bottom,2026-04-30,2025-12-15,31.080000,25.000000,0.500000,24.750000,2026-05-05,42.660000,2026-05-05,39.139999,target_measured_move,-0.196538,0,closed,True,-7.370185,0.097153,0.293691,16,45.889999,147.651221,115,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-12-15,KOD,H_oneil_double_bottom_base,2026-04-30,2025-12-15,31.080000,25.000000,0.500000,24.750000,,,,,untriggered,,,untriggered,False,,,,16,45.889999,147.651221,115,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2025-12-15,KOD,I_edwards_magee_classical_double_bottom,2026-04-30,2025-12-15,31.080000,25.000000,0.500000,24.750000,,,,,untriggered,,,untriggered,False,,,,16,45.889999,147.651221,115,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-01-05,KOD,A_minervini_trail_ma,2026-04-30,2026-01-05,28.670000,21.010000,0.838815,20.799900,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.370516,10,closed,True,-13.894360,0.141655,0.512171,16,45.889999,160.062781,84,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-01-05,KOD,B_fixed_R_multiple,2026-04-30,2026-01-05,28.670000,21.010000,0.838815,20.799900,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.316953,14,open,True,-11.885738,0.141655,0.458608,16,45.889999,160.062781,84,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-01-05,KOD,C_close_below_50d,2026-04-30,2026-01-05,28.670000,21.010000,0.838815,20.799900,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.370516,10,closed,True,-13.894360,0.141655,0.512171,16,45.889999,160.062781,84,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-01-05,KOD,D_minervini_stage2_progression,2026-04-30,2026-01-05,28.670000,21.010000,0.838815,20.799900,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.316953,14,open,True,-11.885738,0.141655,0.458608,16,45.889999,160.062781,84,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-01-05,KOD,E_oneil_cup_with_handle_measured_move,2026-04-30,2026-01-05,28.670000,21.010000,0.838815,39.918799,2026-05-04,43.389999,2026-05-11,39.849998,stop_hit,-1.019821,5,closed,True,-38.243269,0.921872,1.941692,16,45.889999,160.062781,84,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-01-05,KOD,F_qullamaggie_momentum_burst,2026-04-30,2026-01-05,28.670000,21.010000,0.838815,20.799900,2026-05-04,43.389999,2026-05-11,42.759998,momentum_gate_fail,-0.027888,5,closed,True,-1.045814,0.141655,0.169543,16,45.889999,160.062781,84,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-01-05,KOD,G_bulkowski_double_bottom,2026-04-30,2026-01-05,28.670000,21.010000,0.838815,20.799900,2026-05-05,42.660000,2026-05-05,36.330000,target_measured_move,-0.289569,0,closed,True,-10.858825,0.079597,0.369166,16,45.889999,160.062781,84,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-01-05,KOD,H_oneil_double_bottom_base,2026-04-30,2026-01-05,28.670000,21.010000,0.838815,20.799900,,,,,untriggered,,,untriggered,False,,,,16,45.889999,160.062781,84,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-01-05,KOD,I_edwards_magee_classical_double_bottom,2026-04-30,2026-01-05,28.670000,21.010000,0.838815,20.799900,,,,,untriggered,,,untriggered,False,,,,16,45.889999,160.062781,84,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-02-05,KOD,A_minervini_trail_ma,2026-04-30,2026-02-05,27.980000,21.850000,0.856586,21.631500,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.384677,10,closed,True,-14.425396,0.147069,0.531746,16,45.889999,164.010008,37,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-02-05,KOD,B_fixed_R_multiple,2026-04-30,2026-02-05,27.980000,21.850000,0.856586,21.631500,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.329067,14,open,True,-12.340005,0.147069,0.476136,16,45.889999,164.010008,37,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-02-05,KOD,C_close_below_50d,2026-04-30,2026-02-05,27.980000,21.850000,0.856586,21.631500,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.384677,10,closed,True,-14.425396,0.147069,0.531746,16,45.889999,164.010008,37,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-02-05,KOD,D_minervini_stage2_progression,2026-04-30,2026-02-05,27.980000,21.850000,0.856586,21.631500,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.329067,14,open,True,-12.340005,0.147069,0.476136,16,45.889999,164.010008,37,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-02-05,KOD,E_oneil_cup_with_handle_measured_move,2026-04-30,2026-02-05,27.980000,21.850000,0.856586,39.918799,2026-05-04,43.389999,2026-05-11,39.849998,stop_hit,-1.019821,5,closed,True,-38.243269,0.921872,1.941692,16,45.889999,164.010008,37,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-02-05,KOD,F_qullamaggie_momentum_burst,2026-04-30,2026-02-05,27.980000,21.850000,0.856586,21.631500,2026-05-04,43.389999,2026-05-11,42.759998,momentum_gate_fail,-0.028954,5,closed,True,-1.085784,0.147069,0.176023,16,45.889999,164.010008,37,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-02-05,KOD,G_bulkowski_double_bottom,2026-04-30,2026-02-05,27.980000,21.850000,0.856586,21.631500,2026-05-05,42.660000,2026-05-05,34.949999,target_measured_move,-0.366645,0,closed,True,-13.749200,0.082745,0.449390,16,45.889999,164.010008,37,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-02-05,KOD,H_oneil_double_bottom_base,2026-04-30,2026-02-05,27.980000,21.850000,0.856586,21.631500,,,,,untriggered,,,untriggered,False,,,,16,45.889999,164.010008,37,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-02-05,KOD,I_edwards_magee_classical_double_bottom,2026-04-30,2026-02-05,27.980000,21.850000,0.856586,21.631500,,,,,untriggered,,,untriggered,False,,,,16,45.889999,164.010008,37,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-03-24,KOD,A_minervini_trail_ma,2026-04-30,2026-03-24,39.759998,33.660000,0.500000,33.323400,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.831462,10,closed,True,-31.179840,0.317883,1.149345,16,45.889999,115.417508,31,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-03-24,KOD,B_fixed_R_multiple,2026-04-30,2026-03-24,39.759998,33.660000,0.500000,33.323400,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.711263,14,open,True,-26.672363,0.317883,1.029146,16,45.889999,115.417508,31,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-03-24,KOD,C_close_below_50d,2026-04-30,2026-03-24,39.759998,33.660000,0.500000,33.323400,2026-05-04,43.389999,2026-05-18,35.020000,close_below_50d,-0.831462,10,closed,True,-31.179840,0.317883,1.149345,16,45.889999,115.417508,31,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-03-24,KOD,D_minervini_stage2_progression,2026-04-30,2026-03-24,39.759998,33.660000,0.500000,33.323400,2026-05-04,43.389999,2026-05-22,36.230000,open_at_data_tail,-0.711263,14,open,True,-26.672363,0.317883,1.029146,16,45.889999,115.417508,31,2026-04-30,2026-04-30
r2a_canonical_n65,KOD-2026-03-24,KOD,E_oneil_cup_with_handle_measured_move,2026-04-30,2026-03-24,39.759998,33.660000,0.500000,39.918799,2026-05-04,43.389999,2026-05-11,39.849998,stop_hit,-1.019821,5,closed,True,-38.243269,0.921872,1.941692,16,45.889999,115.417508,31,2026-04-30,2026-04-30
