ticker,detection_date,run_id,hypothesis,bucket,realistic_r,favorable_r,exit_reason,open_at_horizon,entry_bar_ambiguous,entry_bar_weak_close
WULF,2026-06-10,98,Broad-watch baseline,watch,0.1133,0.8000,breakeven_stop,False,True,False
XMAX,2026-06-10,98,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMN,2026-06-11,99,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
PBI,2026-06-11,99,Broad-watch baseline,watch,1.4750,1.4750,horizon_mtm,True,True,False
UNIT,2026-06-11,99,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
XMAX,2026-06-11,99,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMN,2026-06-12,100,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
TVTX,2026-06-12,100,Broad-watch baseline,watch,9.3428,9.3428,horizon_mtm,True,True,False
UCTT,2026-06-12,100,Broad-watch baseline,watch,6.4143,6.4143,horizon_mtm,True,True,False
XMAX,2026-06-12,100,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMN,2026-06-15,101,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ARMK,2026-06-15,101,Broad-watch baseline,watch,-1.5658,-1.0000,initial_stop,False,True,True
AVR,2026-06-15,101,Broad-watch baseline,watch,-0.4557,-0.4557,horizon_mtm,True,True,False
AXGN,2026-06-15,101,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
HYLN,2026-06-15,101,Broad-watch baseline,watch,-0.5225,-0.4270,initial_stop,False,True,True
TVTX,2026-06-15,101,Broad-watch baseline,watch,6.0682,6.0682,horizon_mtm,True,True,False
UBS,2026-06-15,101,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
ULCC,2026-06-15,101,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
VSTS,2026-06-15,101,Broad-watch baseline,watch,5.1372,5.1372,horizon_mtm,True,True,True
XMAX,2026-06-15,101,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMN,2026-06-16,104,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ARMK,2026-06-16,104,Broad-watch baseline,watch,0.9842,0.9842,horizon_mtm,True,True,True
AVR,2026-06-16,104,Broad-watch baseline,watch,-0.4557,-0.4557,horizon_mtm,True,True,False
LTH,2026-06-16,104,Broad-watch baseline,watch,4.6613,4.6613,horizon_mtm,True,True,True
ULCC,2026-06-16,104,Broad-watch baseline,watch,2.3276,2.3276,horizon_mtm,True,True,False
VSTS,2026-06-16,104,Broad-watch baseline,watch,5.1372,5.1372,horizon_mtm,True,True,True
ALGM,2026-06-17,105,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
AMN,2026-06-17,105,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ARMK,2026-06-17,105,Broad-watch baseline,watch,0.9842,0.9842,horizon_mtm,True,True,True
AVR,2026-06-17,105,Broad-watch baseline,watch,-0.4557,-0.4557,horizon_mtm,True,True,False
AXGN,2026-06-17,105,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
DAL,2026-06-17,105,Broad-watch baseline,watch,6.0000,6.0000,horizon_mtm,True,True,False
PII,2026-06-17,105,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
SEI,2026-06-17,105,Broad-watch baseline,watch,-1.2957,0.0000,breakeven_stop,False,True,False
TNA,2026-06-17,105,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ULCC,2026-06-17,105,Broad-watch baseline,watch,2.3276,2.3276,horizon_mtm,True,True,False
URTY,2026-06-17,105,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
VSTS,2026-06-17,105,Broad-watch baseline,watch,5.1372,5.1372,horizon_mtm,True,True,True
CIFR,2026-06-17,106,Broad-watch baseline,watch,-1.2160,-1.0000,initial_stop,False,True,False
MRVI,2026-06-17,106,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
TVTX,2026-06-17,106,Broad-watch baseline,watch,2.7386,2.7386,horizon_mtm,True,True,True
ALGM,2026-06-18,107,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
AMN,2026-06-18,107,Broad-watch baseline,watch,-0.6098,-0.6098,horizon_mtm,True,True,True
AMRX,2026-06-18,107,Broad-watch baseline,watch,0.8115,0.8115,horizon_mtm,True,True,True
ARMK,2026-06-18,107,Broad-watch baseline,watch,0.9842,0.9842,horizon_mtm,True,True,True
AVR,2026-06-18,107,Broad-watch baseline,watch,-0.4557,-0.4557,horizon_mtm,True,True,False
CIFR,2026-06-18,107,Broad-watch baseline,watch,-1.2160,-1.0000,initial_stop,False,True,False
DFTX,2026-06-18,107,Broad-watch baseline,watch,14.2937,14.2937,horizon_mtm,True,True,True
LTH,2026-06-18,107,Broad-watch baseline,watch,11.0507,11.0507,horizon_mtm,True,True,False
MRX,2026-06-18,107,Broad-watch baseline,watch,-0.4377,-0.4377,initial_stop,False,True,False
PII,2026-06-18,107,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
TNA,2026-06-18,107,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
TVTX,2026-06-18,107,Broad-watch baseline,watch,2.6273,2.6273,horizon_mtm,True,True,False
ULCC,2026-06-18,107,Broad-watch baseline,watch,2.3276,2.3276,horizon_mtm,True,True,False
URTY,2026-06-18,107,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
VSTS,2026-06-18,107,Broad-watch baseline,watch,5.1372,5.1372,horizon_mtm,True,True,True
WULF,2026-06-18,107,Broad-watch baseline,watch,-2.1074,-1.0000,initial_stop,False,True,True
CVS,2026-06-18,108,Broad-watch baseline,watch,1.6531,1.6531,horizon_mtm,True,True,False
TSMX,2026-06-18,108,Broad-watch baseline,watch,-1.1331,-1.0000,initial_stop,False,True,False
UBS,2026-06-18,108,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
UDOW,2026-06-18,108,Broad-watch baseline,watch,-1.3268,-1.0000,initial_stop,False,True,True
AMN,2026-06-22,109,Broad-watch baseline,watch,-0.6098,-0.6098,horizon_mtm,True,True,True
ARMK,2026-06-22,109,Broad-watch baseline,watch,8.1250,8.1250,horizon_mtm,True,True,False
BEN,2026-06-22,109,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
CVS,2026-06-22,109,Broad-watch baseline,watch,1.6531,1.6531,horizon_mtm,True,True,False
MRX,2026-06-22,109,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
PII,2026-06-22,109,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
UDOW,2026-06-22,109,Broad-watch baseline,watch,-1.3268,-1.0000,initial_stop,False,True,True
ULCC,2026-06-22,109,Broad-watch baseline,watch,1.9556,1.9556,horizon_mtm,True,True,False
VSTS,2026-06-22,109,Broad-watch baseline,watch,5.1372,5.1372,horizon_mtm,True,True,True
DFTX,2026-06-22,110,Broad-watch baseline,watch,7.9744,7.9744,horizon_mtm,True,True,False
AMN,2026-06-24,111,Broad-watch baseline,watch,-0.6098,-0.6098,horizon_mtm,True,True,True
ARMK,2026-06-24,111,Broad-watch baseline,watch,8.1250,8.1250,horizon_mtm,True,True,False
IMVT,2026-06-24,111,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
PBI,2026-06-24,111,Broad-watch baseline,watch,-0.1935,-0.1935,horizon_mtm,True,True,False
PGNY,2026-06-24,111,Broad-watch baseline,watch,2.9412,2.9412,horizon_mtm,True,True,False
PII,2026-06-24,111,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
TNA,2026-06-24,111,Broad-watch baseline,watch,-1.0691,-1.0000,initial_stop,False,True,True
UDOW,2026-06-24,111,Broad-watch baseline,watch,-1.3268,-1.0000,initial_stop,False,True,True
URTY,2026-06-24,111,Broad-watch baseline,watch,-1.0552,-1.0000,initial_stop,False,True,True
VSTS,2026-06-24,111,Broad-watch baseline,watch,5.1372,5.1372,horizon_mtm,True,True,True
AMN,2026-06-25,112,Broad-watch baseline,watch,-0.6098,-0.6098,horizon_mtm,True,True,True
ARMK,2026-06-25,112,Broad-watch baseline,watch,8.1250,8.1250,horizon_mtm,True,True,False
CYTK,2026-06-25,112,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
DRH,2026-06-25,112,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
IMVT,2026-06-25,112,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
PBI,2026-06-25,112,Broad-watch baseline,watch,-0.1935,-0.1935,horizon_mtm,True,True,False
PGNY,2026-06-25,112,Broad-watch baseline,watch,2.9412,2.9412,horizon_mtm,True,True,False
TNA,2026-06-25,112,Broad-watch baseline,watch,-1.0691,-1.0000,initial_stop,False,True,True
UDOW,2026-06-25,112,Broad-watch baseline,watch,-1.3268,-1.0000,initial_stop,False,True,True
ULCC,2026-06-25,112,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
URTY,2026-06-25,112,Broad-watch baseline,watch,-1.0552,-1.0000,initial_stop,False,True,True
VSTS,2026-06-25,112,A+ baseline,aplus,27.3333,27.3333,horizon_mtm,True,True,False
AMN,2026-06-26,113,Broad-watch baseline,watch,-0.6098,-0.6098,horizon_mtm,True,True,True
ARMK,2026-06-26,113,Broad-watch baseline,watch,8.1250,8.1250,horizon_mtm,True,True,False
BBGI,2026-06-26,113,Broad-watch baseline,watch,2.8148,2.8148,horizon_mtm,True,True,False
CALY,2026-06-26,113,Broad-watch baseline,watch,3.0285,3.0285,horizon_mtm,True,True,False
CPRX,2026-06-26,113,Broad-watch baseline,watch,0.6666,0.6666,horizon_mtm,True,True,False
CXW,2026-06-26,113,Broad-watch baseline,watch,-0.3934,-0.3934,horizon_mtm,True,True,False
IMVT,2026-06-26,113,Broad-watch baseline,watch,-0.4350,-0.4350,horizon_mtm,True,True,True
OGN,2026-06-26,113,Broad-watch baseline,watch,2.0000,2.0000,horizon_mtm,True,True,False
PGNY,2026-06-26,113,Broad-watch baseline,watch,11.3847,11.3847,horizon_mtm,True,True,False
