ticker,detection_date,run_id,hypothesis,bucket,realistic_r,favorable_r,exit_reason,open_at_horizon,entry_bar_ambiguous,entry_bar_weak_close
CNTA,2026-06-05,89,Broad-watch baseline,watch,2.6250,2.6250,horizon_mtm,True,True,False
GTX,2026-06-05,89,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
WULF,2026-06-05,89,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
XMAX,2026-06-05,89,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
CNTA,2026-06-08,90,Broad-watch baseline,watch,2.6250,2.6250,horizon_mtm,True,True,False
FROG,2026-06-08,90,Broad-watch baseline,watch,0.8118,0.8118,breakeven_stop,False,True,False
TNA,2026-06-08,90,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
URTY,2026-06-08,90,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
VECO,2026-06-08,90,Broad-watch baseline,watch,1.9637,1.9637,breakeven_stop,False,True,False
WULF,2026-06-08,90,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
CNTA,2026-06-09,96,Broad-watch baseline,watch,2.6250,2.6250,horizon_mtm,True,True,False
FROG,2026-06-09,96,Broad-watch baseline,watch,0.8118,0.8118,breakeven_stop,False,True,False
UNIT,2026-06-09,96,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
XMAX,2026-06-09,96,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
DINO,2026-06-09,97,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
TNA,2026-06-09,97,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
URTY,2026-06-09,97,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
VECO,2026-06-09,97,Broad-watch baseline,watch,1.9637,1.9637,breakeven_stop,False,True,False
WULF,2026-06-09,97,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ADEA,2026-06-10,98,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMN,2026-06-10,98,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
FROG,2026-06-10,98,Broad-watch baseline,watch,0.8118,0.8118,breakeven_stop,False,True,False
PBI,2026-06-10,98,Broad-watch baseline,watch,0.0797,0.0797,breakeven_stop,False,True,True
TNA,2026-06-10,98,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
UNIT,2026-06-10,98,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
URTY,2026-06-10,98,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
WULF,2026-06-10,98,Broad-watch baseline,watch,0.1133,0.8000,breakeven_stop,False,True,False
XMAX,2026-06-10,98,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMN,2026-06-11,99,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
PBI,2026-06-11,99,Broad-watch baseline,watch,0.4875,0.4875,breakeven_stop,False,True,False
UNIT,2026-06-11,99,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
XMAX,2026-06-11,99,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMN,2026-06-12,100,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
CNC,2026-06-12,100,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
FROG,2026-06-12,100,Broad-watch baseline,watch,0.8118,0.8118,breakeven_stop,False,True,False
TVTX,2026-06-12,100,Broad-watch baseline,watch,7.8397,7.9428,ma_close_below,False,True,False
UCTT,2026-06-12,100,Broad-watch baseline,watch,1.2592,1.2592,breakeven_stop,False,True,False
VSTS,2026-06-12,100,Broad-watch baseline,watch,2.5686,2.5686,breakeven_stop,False,True,True
XMAX,2026-06-12,100,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMN,2026-06-15,101,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ARMK,2026-06-15,101,Broad-watch baseline,watch,-1.5658,-1.0000,initial_stop,False,True,True
AVR,2026-06-15,101,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
AXGN,2026-06-15,101,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
FROG,2026-06-15,101,Broad-watch baseline,watch,0.8118,0.8118,breakeven_stop,False,True,False
TVTX,2026-06-15,101,Broad-watch baseline,watch,4.4739,4.5833,ma_close_below,False,True,False
UBS,2026-06-15,101,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
ULCC,2026-06-15,101,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
VSTS,2026-06-15,101,Broad-watch baseline,watch,2.5686,2.5686,breakeven_stop,False,True,True
XMAX,2026-06-15,101,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMN,2026-06-16,104,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ARMK,2026-06-16,104,Broad-watch baseline,watch,1.6754,1.6754,ma_close_below,False,True,True
AVR,2026-06-16,104,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
CNC,2026-06-16,104,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
FROG,2026-06-16,104,Broad-watch baseline,watch,0.8118,0.8118,breakeven_stop,False,True,False
LTH,2026-06-16,104,Broad-watch baseline,watch,5.2849,5.2849,ma_close_below,False,True,True
SHOO,2026-06-16,104,Broad-watch baseline,watch,-0.1481,-0.1129,ma_close_below,False,True,False
ULCC,2026-06-16,104,Broad-watch baseline,watch,1.6466,1.6466,breakeven_stop,False,True,False
VSTS,2026-06-16,104,Broad-watch baseline,watch,2.5686,2.5686,breakeven_stop,False,True,True
WERN,2026-06-16,104,Broad-watch baseline,watch,0.9352,0.9352,breakeven_stop,False,True,False
ALGM,2026-06-17,105,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
AMN,2026-06-17,105,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ARMK,2026-06-17,105,Broad-watch baseline,watch,1.6754,1.6754,ma_close_below,False,True,True
AVR,2026-06-17,105,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
AXGN,2026-06-17,105,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
CNC,2026-06-17,105,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
DAL,2026-06-17,105,Broad-watch baseline,watch,3.0000,3.0000,breakeven_stop,False,True,False
NVCR,2026-06-17,105,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
PII,2026-06-17,105,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
SEI,2026-06-17,105,Broad-watch baseline,watch,-1.2957,0.0000,breakeven_stop,False,True,False
SHOO,2026-06-17,105,Broad-watch baseline,watch,-0.1481,-0.1129,ma_close_below,False,True,False
TLYS,2026-06-17,105,Broad-watch baseline,watch,-0.9684,-0.9684,horizon_mtm,True,True,True
TNA,2026-06-17,105,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ULCC,2026-06-17,105,Broad-watch baseline,watch,1.6466,1.6466,breakeven_stop,False,True,False
URTY,2026-06-17,105,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
VSTS,2026-06-17,105,Broad-watch baseline,watch,2.5686,2.5686,breakeven_stop,False,True,True
WERN,2026-06-17,105,Broad-watch baseline,watch,0.9352,0.9352,breakeven_stop,False,True,False
CIFR,2026-06-17,106,Broad-watch baseline,watch,-1.2160,-1.0000,initial_stop,False,True,False
MRVI,2026-06-17,106,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
TVTX,2026-06-17,106,Broad-watch baseline,watch,1.2538,1.2538,breakeven_stop,False,True,True
ACHV,2026-06-18,107,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
ALGM,2026-06-18,107,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
AMN,2026-06-18,107,Broad-watch baseline,watch,0.0447,0.0447,breakeven_stop,False,True,True
AMRX,2026-06-18,107,Broad-watch baseline,watch,1.1222,1.1510,ma_close_below,False,True,True
ARMK,2026-06-18,107,Broad-watch baseline,watch,1.6754,1.6754,ma_close_below,False,True,True
AVR,2026-06-18,107,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
CIFR,2026-06-18,107,Broad-watch baseline,watch,-1.2160,-1.0000,initial_stop,False,True,False
CNC,2026-06-18,107,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
DFTX,2026-06-18,107,Broad-watch baseline,watch,13.2203,13.2797,ma_close_below,False,True,True
LTH,2026-06-18,107,Broad-watch baseline,watch,12.2769,12.2769,ma_close_below,False,True,False
MRX,2026-06-18,107,Broad-watch baseline,watch,-0.4377,-0.4377,initial_stop,False,True,False
NVCR,2026-06-18,107,A+ baseline,aplus,-1.0000,-1.0000,initial_stop,False,True,False
PII,2026-06-18,107,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
SHOO,2026-06-18,107,Broad-watch baseline,watch,-0.1481,-0.1129,ma_close_below,False,True,False
TNA,2026-06-18,107,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
TVTX,2026-06-18,107,Broad-watch baseline,watch,1.4483,1.4483,breakeven_stop,False,True,False
ULCC,2026-06-18,107,Broad-watch baseline,watch,1.6466,1.6466,breakeven_stop,False,True,False
URTY,2026-06-18,107,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
VSTS,2026-06-18,107,Broad-watch baseline,watch,2.5686,2.5686,breakeven_stop,False,True,True
WULF,2026-06-18,107,Broad-watch baseline,watch,-2.1074,-1.0000,initial_stop,False,True,True
CVS,2026-06-18,108,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
FROG,2026-06-18,108,Broad-watch baseline,watch,0.8118,0.8118,breakeven_stop,False,True,False
TSMX,2026-06-18,108,Broad-watch baseline,watch,-1.1331,-1.0000,initial_stop,False,True,False
UBS,2026-06-18,108,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
UDOW,2026-06-18,108,Broad-watch baseline,watch,-1.3268,-1.0000,initial_stop,False,True,True
AMN,2026-06-22,109,Broad-watch baseline,watch,0.0447,0.0447,breakeven_stop,False,True,True
BEN,2026-06-22,109,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
CNC,2026-06-22,109,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
CVS,2026-06-22,109,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
FROG,2026-06-22,109,Broad-watch baseline,watch,0.8118,0.8118,breakeven_stop,False,True,False
MRX,2026-06-22,109,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
PII,2026-06-22,109,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
SHOO,2026-06-22,109,Broad-watch baseline,watch,-0.1491,-0.1140,ma_close_below,False,True,False
UDOW,2026-06-22,109,Broad-watch baseline,watch,-1.3268,-1.0000,initial_stop,False,True,True
ULCC,2026-06-22,109,Broad-watch baseline,watch,1.2000,1.3667,breakeven_stop,False,True,False
VSTS,2026-06-22,109,Broad-watch baseline,watch,2.5686,2.5686,breakeven_stop,False,True,True
YETI,2026-06-22,109,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
DFTX,2026-06-22,110,Broad-watch baseline,watch,6.6624,6.7350,ma_close_below,False,True,False
ZVRA,2026-06-22,110,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
ADEA,2026-06-24,111,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMDL,2026-06-24,111,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
AMN,2026-06-24,111,Broad-watch baseline,watch,0.0447,0.0447,breakeven_stop,False,True,True
ARWR,2026-06-24,111,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
CNC,2026-06-24,111,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
IMVT,2026-06-24,111,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
M,2026-06-24,111,Broad-watch baseline,watch,-1.2453,0.0000,breakeven_stop,False,True,False
MFG,2026-06-24,111,Broad-watch baseline,watch,0.4737,0.4737,breakeven_stop,False,True,True
PBI,2026-06-24,111,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
PGNY,2026-06-24,111,Broad-watch baseline,watch,5.2647,5.3529,ma_close_below,False,True,False
PII,2026-06-24,111,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
TNA,2026-06-24,111,Broad-watch baseline,watch,-1.0691,-1.0000,initial_stop,False,True,True
UBS,2026-06-24,111,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,True
UDOW,2026-06-24,111,Broad-watch baseline,watch,-1.3268,-1.0000,initial_stop,False,True,True
URTY,2026-06-24,111,Broad-watch baseline,watch,-1.0552,-1.0000,initial_stop,False,True,True
VSTS,2026-06-24,111,Broad-watch baseline,watch,2.5686,2.5686,breakeven_stop,False,True,True
YETI,2026-06-24,111,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMN,2026-06-25,112,Broad-watch baseline,watch,0.0447,0.0447,breakeven_stop,False,True,True
ARWR,2026-06-25,112,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
AXGN,2026-06-25,112,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
BEN,2026-06-25,112,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
CYTK,2026-06-25,112,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
DRH,2026-06-25,112,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
IMVT,2026-06-25,112,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
PBI,2026-06-25,112,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
PGNY,2026-06-25,112,Broad-watch baseline,watch,5.2647,5.3529,ma_close_below,False,True,False
TNA,2026-06-25,112,Broad-watch baseline,watch,-1.0691,-1.0000,initial_stop,False,True,True
UBS,2026-06-25,112,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,True
UDOW,2026-06-25,112,Broad-watch baseline,watch,-1.3268,-1.0000,initial_stop,False,True,True
ULCC,2026-06-25,112,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
URTY,2026-06-25,112,Broad-watch baseline,watch,-1.0552,-1.0000,initial_stop,False,True,True
ZVRA,2026-06-25,112,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
AMN,2026-06-26,113,Broad-watch baseline,watch,0.0447,0.0447,breakeven_stop,False,True,True
ARWR,2026-06-26,113,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
AVR,2026-06-26,113,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
AXGN,2026-06-26,113,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
BBGI,2026-06-26,113,Broad-watch baseline,watch,0.5463,0.5463,breakeven_stop,False,True,False
BEN,2026-06-26,113,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
CPRX,2026-06-26,113,Broad-watch baseline,watch,1.6666,1.6666,horizon_mtm,True,True,False
CXW,2026-06-26,113,Broad-watch baseline,watch,-0.4016,-0.4016,initial_stop,False,True,False
IMVT,2026-06-26,113,Broad-watch baseline,watch,-0.0226,0.0000,breakeven_stop,False,True,True
OGN,2026-06-26,113,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
PGNY,2026-06-26,113,Broad-watch baseline,watch,22.8848,23.2309,ma_close_below,False,True,False
TNA,2026-06-26,113,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
UBS,2026-06-26,113,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,True
UDOW,2026-06-26,113,Broad-watch baseline,watch,-0.3191,-0.3191,initial_stop,False,True,True
URTY,2026-06-26,113,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
YETI,2026-06-26,113,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMN,2026-06-29,114,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,True
ARMK,2026-06-29,114,Broad-watch baseline,watch,0.0306,0.0306,breakeven_stop,False,True,False
ARWR,2026-06-29,114,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
ASX,2026-06-29,114,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
AVR,2026-06-29,114,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
BEN,2026-06-29,114,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
OGN,2026-06-29,114,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
PRM,2026-06-29,114,Broad-watch baseline,watch,-1.1032,-1.0000,initial_stop,False,True,True
TNA,2026-06-29,114,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
UBS,2026-06-29,114,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,True
UDOW,2026-06-29,114,Broad-watch baseline,watch,-0.3191,-0.3191,initial_stop,False,True,True
URTY,2026-06-29,114,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMN,2026-06-30,115,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,True
AVR,2026-06-30,115,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
AXGN,2026-06-30,115,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
BEN,2026-06-30,115,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
BRKR,2026-06-30,115,Broad-watch baseline,watch,-4.3662,-1.0000,initial_stop,False,True,True
DAL,2026-06-30,115,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
IBKR,2026-06-30,115,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
M,2026-06-30,115,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
MRX,2026-06-30,115,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,True
PRM,2026-06-30,115,Broad-watch baseline,watch,-1.1032,-1.0000,initial_stop,False,True,True
TNA,2026-06-30,115,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
UBS,2026-06-30,115,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,True
UDOW,2026-06-30,115,Broad-watch baseline,watch,-0.3191,-0.3191,initial_stop,False,True,True
URTY,2026-06-30,115,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
VIRT,2026-06-30,115,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
YETI,2026-06-30,115,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
AMN,2026-07-01,116,A+ baseline,aplus,0.0000,0.0000,breakeven_stop,False,True,True
ARWR,2026-07-01,116,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
AVR,2026-07-01,116,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
BCS,2026-07-01,116,Broad-watch baseline,watch,-0.0714,0.0000,breakeven_stop,False,True,False
BEN,2026-07-01,116,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
BRKR,2026-07-01,116,Broad-watch baseline,watch,-4.3662,-1.0000,initial_stop,False,True,True
CGEM,2026-07-01,116,Broad-watch baseline,watch,1.4061,1.5232,ma_close_below,False,True,False
DHC,2026-07-01,116,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
DNLI,2026-07-01,116,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
DRH,2026-07-01,116,Broad-watch baseline,watch,0.4584,0.4584,breakeven_stop,False,True,False
FTRE,2026-07-01,116,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
IBKR,2026-07-01,116,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
IMVT,2026-07-01,116,Broad-watch baseline,watch,0.2468,0.2722,breakeven_stop,False,True,False
M,2026-07-01,116,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
OGN,2026-07-01,116,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
PII,2026-07-01,116,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
RSI,2026-07-01,116,Broad-watch baseline,watch,0.1737,0.1737,breakeven_stop,False,True,False
SVIX,2026-07-01,116,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
TNA,2026-07-01,116,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
UBS,2026-07-01,116,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,True
UDOW,2026-07-01,116,Broad-watch baseline,watch,-0.3245,-0.3245,initial_stop,False,True,True
URTY,2026-07-01,116,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
VOYA,2026-07-01,116,Broad-watch baseline,watch,1.7339,1.7339,ma_close_below,False,True,True
YETI,2026-07-01,116,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ARMK,2026-07-02,117,Broad-watch baseline,watch,0.8056,0.8056,breakeven_stop,False,True,False
ARWR,2026-07-02,117,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
AVR,2026-07-02,117,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
AXGN,2026-07-02,117,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
BEAM,2026-07-02,117,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
DNLI,2026-07-02,117,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
IMVT,2026-07-02,117,Broad-watch baseline,watch,0.2468,0.2722,breakeven_stop,False,True,False
SVIX,2026-07-02,117,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
VSXY,2026-07-02,117,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
YETI,2026-07-02,117,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ARMK,2026-07-06,118,Broad-watch baseline,watch,0.8056,0.8056,breakeven_stop,False,True,False
AXGN,2026-07-06,118,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
BEN,2026-07-06,118,Broad-watch baseline,watch,-1.6424,-1.0000,initial_stop,False,True,True
CALY,2026-07-06,118,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
DHC,2026-07-06,118,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
FTRE,2026-07-06,118,Broad-watch baseline,watch,0.4433,0.4433,breakeven_stop,False,True,False
IMVT,2026-07-06,118,Broad-watch baseline,watch,0.2468,0.2722,breakeven_stop,False,True,False
MRNA,2026-07-06,118,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
MRX,2026-07-06,118,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,True
OGN,2026-07-06,118,Broad-watch baseline,watch,2.4000,2.4000,ma_close_below,False,True,False
TNA,2026-07-06,118,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
URTY,2026-07-06,118,Broad-watch baseline,watch,-1.2767,-1.0000,initial_stop,False,True,True
YETI,2026-07-06,118,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ARWR,2026-07-06,119,Broad-watch baseline,watch,0.0000,0.0000,breakeven_stop,False,True,False
UBS,2026-07-06,119,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
APLE,2026-07-07,125,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ARMK,2026-07-07,125,Broad-watch baseline,watch,0.8056,0.8056,breakeven_stop,False,True,False
ARWR,2026-07-07,125,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
AXGN,2026-07-07,125,Broad-watch baseline,watch,0.5500,0.5500,breakeven_stop,False,True,False
BEN,2026-07-07,125,Broad-watch baseline,watch,-1.7368,-1.0000,initial_stop,False,True,True
BRKR,2026-07-07,125,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
CALY,2026-07-07,125,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
CNC,2026-07-07,125,Broad-watch baseline,watch,-1.9487,-1.0000,initial_stop,False,True,True
DHC,2026-07-07,125,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
FTRE,2026-07-07,125,Broad-watch baseline,watch,0.4433,0.4433,breakeven_stop,False,True,False
GEO,2026-07-07,125,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
IMVT,2026-07-07,125,Broad-watch baseline,watch,0.2468,0.2722,breakeven_stop,False,True,False
OGN,2026-07-07,125,Broad-watch baseline,watch,2.4000,2.4000,ma_close_below,False,True,False
SVIX,2026-07-07,125,Broad-watch baseline,watch,-1.2884,-1.0000,initial_stop,False,True,True
TNA,2026-07-07,125,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
URTY,2026-07-07,125,Broad-watch baseline,watch,-1.2767,-1.0000,initial_stop,False,True,True
YETI,2026-07-07,125,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ACHV,2026-07-08,126,Broad-watch baseline,watch,2.0926,2.2963,ma_close_below,False,True,False
APLE,2026-07-08,126,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
ARMK,2026-07-08,126,Broad-watch baseline,watch,0.8056,0.8056,breakeven_stop,False,True,False
AXGN,2026-07-08,126,Broad-watch baseline,watch,0.5500,0.5500,breakeven_stop,False,True,False
BEN,2026-07-08,126,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
BRKR,2026-07-08,126,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
CALY,2026-07-08,126,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
CNC,2026-07-08,126,Broad-watch baseline,watch,-1.9487,-1.0000,initial_stop,False,True,True
CXW,2026-07-08,126,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
DHC,2026-07-08,126,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
FTRE,2026-07-08,126,Broad-watch baseline,watch,0.4433,0.4433,breakeven_stop,False,True,False
GEO,2026-07-08,126,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
IBKR,2026-07-08,126,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,False
M,2026-07-08,126,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
OGN,2026-07-08,126,Broad-watch baseline,watch,2.4000,2.4000,ma_close_below,False,True,False
TNA,2026-07-08,126,Broad-watch baseline,watch,-1.0000,-1.0000,initial_stop,False,True,True
